id,title,author,rating,tags,volume,image,link
14,Никаких правил. Уникальная культура Netflix,Рид Хастингс,4.6,"['Бизнес-процессы', 'Зарубежная деловая литература', 'Корпоративная культура', 'Управление бизнесом', 'Управление персоналом', 'Netflix', 'Мировой опыт', 'Руководителям организаций и предприятий', 'Управление предприятием', 'Эффективное руководство']",340,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/63105187-rid-hastings-nikakih-pravil-unikalnaya-kultura-netflix.jpg,https://www.litres.ru/rid-hastings/nikakih-pravil-unikalnaya-kultura-netflix/
15,Самый богатый человек в Вавилоне,Джордж Сэмюэль Клейсон,4.8,"['Зарубежная деловая литература', 'Зарубежная психология', 'Личная эффективность', 'Личные финансы', 'Саморазвитие / личностный рост', 'Богатство', 'Исполнение желаний', 'Как достичь успеха', 'Притчи', 'Финансовое благополучие']",140,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/23593618-dzhorzh-semuel-kleyson-samyy-bogatyy-chelovek-v-vavilone-23593618.jpg,https://www.litres.ru/dzhorzh-semuel-kleyson/samyy-bogatyy-chelovek-v-vavilone-23593618/
16,Принципы. Жизнь и работа,Рэй Далио,4.1,"['Зарубежная деловая литература', 'Истории успеха', 'Ценные бумаги / инвестиции', 'Как достичь цели', 'Личный опыт', 'Технологии успеха']",640,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/36628165-ray-dalio-principy-zhizn-i-rabota.jpg,https://www.litres.ru/ray-dalio/principy-zhizn-i-rabota/
17,Атомные привычки. Как приобрести хорошие привычки и избавиться от плохих,Джеймс Клир,4.7,"['Личная эффективность', 'Практическая психология', 'Саморазвитие / личностный рост', 'Бестселлеры «New York Times»', 'Как достичь цели', 'Поведенческая психология', 'Привычка', 'Работа над собой', 'Самовоспитание', 'Самосовершенствование']",270,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/48514275-dzheyms-klir-atomnye-privychki-kak-priobresti-horoshie-privychki-i-izbavit.jpg,https://www.litres.ru/dzheyms-klir/atomnye-privychki-kak-priobresti-horoshie-privychki-i-izbavit/
18,Любовь к себе. 50 способов повысить самооценку,Анастасия Залога,4.6,"['Личная эффективность', 'О психологии популярно', 'Саморазвитие / личностный рост', 'Повышение самооценки', 'Работа над собой', 'Самопознание', 'Советы психолога', 'Уверенность в себе']",160,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/44871772-anastasiya-zaloga-19937712-lubov-k-sebe-50-sposobov-povysit-samoocenku.jpg,https://www.litres.ru/anastasiya-zaloga-19937712/lubov-k-sebe-50-sposobov-povysit-samoocenku/
19,Руководство к своду знаний по управлению проектами (Руководство PMBOK®). Шестое издание. Agile: практическое руководство,,4.2,"['Project-менеджмент', 'Бизнес-процессы', 'Зарубежная деловая литература', 'Зарубежная справочная литература', 'Организационный менеджмент', 'Руководства', 'Как достичь успеха', 'Управление проектами', 'Эффективное руководство']",1170,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/44774691-raznoe-4340152-rukovodstvo-k-svodu-znaniy-po-upravleniu-proektami-rukovods.jpg,https://www.litres.ru/raznoe-4340152/rukovodstvo-k-svodu-znaniy-po-upravleniu-proektami-rukovods/
20,Нейрофитнес. Рекомендации нейрохирурга для улучшения работы мозга,Рахул Джандиал,4.3,"['Личная эффективность', 'Научно-популярная литература', 'Нейробиология', 'Нейропсихология', 'Саморазвитие / личностный рост', 'Интеллект', 'Мотивация и личность', 'Тренировка мышления', 'Человеческая память', 'Человеческий мозг']",310,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/62787401-rahul-jandial-neyrofitnes-rekomendacii-neyrohirurga-dlya-uluchsheniya-rabo.jpg,https://www.litres.ru/rahul-jandial/neyrofitnes-rekomendacii-neyrohirurga-dlya-uluchsheniya-rabo/
21,Джедайские техники,Максим Дорофеев,4.4,"['Личная эффективность', 'Саморазвитие / личностный рост', 'Как достичь цели', 'Лайфхаки', 'Организация рабочего процесса', 'Прокрастинация', 'Работа над собой', 'Самосовершенствование', 'Тренировка мышления']",280,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/23590168-maksim-dorofeev-dzhedayskie-tehniki.jpg,https://www.litres.ru/maksim-dorofeev/dzhedayskie-tehniki/
22,Просто делай! Делай просто!,Оскар Хартманн,4.7,"['Личная эффективность', 'Мотивация', 'Саморазвитие / личностный рост', 'Как достичь цели', 'Личный опыт', 'Работа над собой', 'Технологии успеха']",220,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/50331636-oskar-hartmann-prosto-delay-delay-prosto.jpg,https://www.litres.ru/oskar-hartmann/prosto-delay-delay-prosto/
23,Магия утра. Как первый час дня определяет ваш успех,Хэл Элрод,4.2,"['Зарубежная психология', 'Личная эффективность', 'Саморазвитие / личностный рост', 'Искусство быть счастливым', 'Как стать успешным', 'Работа над собой', 'Развитие личности', 'Скрытые возможности']",200,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/19063017-hel-elrod-magiya-utra-kak-pervyy-chas-dnya-opredelyaet-vash-uspeh.jpg,https://www.litres.ru/hel-elrod/magiya-utra-kak-pervyy-chas-dnya-opredelyaet-vash-uspeh/
24,Чертоги разума. Убей в себе идиота!,Андрей Курпатов,4.5,"['Личная эффективность', 'Научно-популярная литература', 'Саморазвитие / личностный рост', 'Психология мышления', 'Работа над собой', 'Советы психолога', 'Феномены сознания']",330,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/32483943-andrey-kurpatov-chertogi-razuma-ubey-v-sebe-idiota.jpg,https://www.litres.ru/andrey-kurpatov/chertogi-razuma-ubey-v-sebe-idiota/
25,Просто Космос,Катерина Ленгольд,4.5,"['Личная эффективность', 'Мотивация', 'Саморазвитие / личностный рост', 'Тайм-менеджмент', 'Борьба с вредными привычками', 'Как достичь цели', 'Личный опыт', 'Планирование', 'Прокрастинация']",110,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/39147229-katerina-lengold-prosto-kosmos.jpg,https://www.litres.ru/katerina-lengold/prosto-kosmos/
26,Сила воли. Как развить и укрепить,Келли Макгонигал,4.3,"['Зарубежная психология', 'Личная эффективность', 'Практическая психология', 'Саморазвитие / личностный рост', 'Борьба с вредными привычками', 'Самовоспитание', 'Сила воли']",320,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/6298220-kelli-makgonigal-sila-voli.jpg,https://www.litres.ru/kelli-makgonigal/sila-voli/
27,"Одностраничный маркетинговый план. Как найти новых клиентов, заработать больше денег и выделиться из толпы",Аллан Диб,4.1,"['Зарубежная деловая литература', 'Привлечение клиентов', 'Просто о бизнесе', 'Стратегия маркетинга', 'Управление маркетингом', 'Эффективность бизнеса', 'Бизнес-планирование', 'Инновационный маркетинг', 'Маркетинговые стратегии', 'Секреты маркетинга', 'Увеличение прибыли']",280,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/23286784-allan-dib-odnostranichnyy-marketingovyy-plan-kak-nayti-novyh-klientov-zara.jpg,https://www.litres.ru/allan-dib/odnostranichnyy-marketingovyy-plan-kak-nayti-novyh-klientov-zara/
28,"Как стать блестящим оратором. Любая аудитория, любая ситуация",Сара Ллойд-Хьюз,4.2,"['Ораторское искусство / риторика', 'Саморазвитие / личностный рост', 'Искусство общения', 'Публичные выступления', 'Риторика']",240,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/11034036-sara-lloyd-huz-kak-stat-blestyaschim-oratorom-lubaya-auditoriya-lubaya-sit.jpg,https://www.litres.ru/sara-lloyd-huz/kak-stat-blestyaschim-oratorom-lubaya-auditoriya-lubaya-sit/
29,Стив Джобс,Уолтер Айзексон,4.6,"['Биографии и мемуары', 'Зарубежная публицистика', 'Истории успеха', 'Apple', 'Биографии бизнесменов', 'Воспоминания', 'Стив Джобс']",840,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/2691335-uolter-ayzekson-stiv-dzhobs.jpg,https://www.litres.ru/uolter-ayzekson/stiv-dzhobs/
30,Финансовое планирование. Искусство создавать доход,Александр Александрович Высоцкий,4.2,"['Корпоративные финансы', 'Малый и средний бизнес', 'Финансовые инструменты', 'Финансовое планирование']",290,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/34284942-aleksandr-vysockiy-finansovoe-planirovanie-iskusstvo-sozdavat-dohod.jpg,https://www.litres.ru/aleksandr-vysockiy/finansovoe-planirovanie-iskusstvo-sozdavat-dohod/
31,Оргсхема. Как разработать структуру компании,Александр Александрович Высоцкий,4.0,"['Делопроизводство', 'Малый и средний бизнес', 'Менеджмент и кадры', 'Автоматизация бизнес-процессов']",330,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/34284937-aleksandr-vysockiy-orgshema-kak-razrabotat-strukturu-kompanii.jpg,https://www.litres.ru/aleksandr-vysockiy/orgshema-kak-razrabotat-strukturu-kompanii/
32,Внутренняя инженерия. Путь к радости. Практическое руководство от йога,Садхгуру,4.4,"['Йога', 'Личная эффективность', 'Саморазвитие / личностный рост', 'Благополучие', 'Как достичь успеха', 'Как обрести счастье', 'Работа над собой', 'Самопознание', 'Самосовершенствование', 'Скрытые возможности']",260,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/33387215-sadhguru-15158695-vnutrennyaya-inzheneriya-put-k-radosti-prakticheskoe-ruk.jpg,https://www.litres.ru/sadhguru-15158695/vnutrennyaya-inzheneriya-put-k-radosti-prakticheskoe-ruk/
33,Никаких компромиссов. Беспроигрышные переговоры с экстремально высокими ставками. От топ-переговорщика ФБР,Крис Восс,4.5,"['Зарубежная деловая литература', 'Переговоры', 'Успешные переговоры', 'Деловые переговоры', 'Как достичь успеха', 'Как достичь цели', 'Работа над собой', 'Стратегия переговоров']",310,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/23888287-kris-voss-peregovory-bez-kompromissov-vedi-peregovory-tak-slovno-ot-nih-zavisit-tvoya-zhizn.jpg,https://www.litres.ru/kris-voss/peregovory-bez-kompromissov-vedi-peregovory-tak-slovno-ot-nih-zavisit-tvoya-zhizn/
34,Антихрупкость. Как извлечь выгоду из хаоса,Нассим Николас Талеб,4.3,"['Зарубежная деловая литература', 'Мировая экономика', 'Риски', 'Антихрупкость', 'Бизнес-издания', 'Непредсказуемость', 'Преодоление проблем', 'Экономическая политика']",770,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/6564681-nassim-nikolas-taleb-antihrupkost-kak-izvlech-vygodu-iz-haosa.jpg,https://www.litres.ru/nassim-nikolas-taleb/antihrupkost-kak-izvlech-vygodu-iz-haosa/
35,"Бизнес-процессы. Как их описать, отладить и внедрить. Практикум",Михаил Рыбаков,3.5,"['Бизнес-процессы', 'Российская практика', 'Управление бизнесом', 'Конкурентоспособность', 'Прибыльный бизнес', 'Руководителям организаций и предприятий', 'Эффективное руководство']",590,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/22098451-mihail-rybakov-biznes-processy-kak-ih-opisat-otladit-i-vnedrit-praktikum.jpg,https://www.litres.ru/mihail-rybakov/biznes-processy-kak-ih-opisat-otladit-i-vnedrit-praktikum/
36,Как привести дела в порядок: искусство продуктивности без стресса,Дэвид Аллен,4.2,"['Личная эффективность', 'Саморазвитие / личностный рост', 'Тайм-менеджмент', 'Организация рабочего процесса', 'Планирование', 'Технологии успеха', 'Эффективность']",430,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/4436330-devid-allen-kak-privesti-dela-v-poryadok-iskusstvo-produktivnosti-bez-stre.jpg,https://www.litres.ru/devid-allen/kak-privesti-dela-v-poryadok-iskusstvo-produktivnosti-bez-stre/
37,Курс активного трейдера,Александр Герчик,4.3,"['Просто о бизнесе', 'Трейдинг', 'Ценные бумаги / инвестиции', 'Биржевое дело', 'Капиталовложения', 'Фондовый рынок', 'Ценные бумаги']",420,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/42548877-aleksandr-gerchik-kurs-aktivnogo-treydera.jpg,https://www.litres.ru/aleksandr-gerchik/kurs-aktivnogo-treydera/
38,Цель. Процесс непрерывного совершенствования,Элияху Голдратт,4.6,"['Зарубежная деловая литература', 'Просто о бизнесе', 'Саморазвитие / личностный рост', 'Бизнес-романы', 'Как достичь цели', 'Организация рабочего процесса']",480,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/8648054-eliyahu-goldratt-cel-process-nepreryvnogo-sovershenstvovaniya.jpg,https://www.litres.ru/eliyahu-goldratt/cel-process-nepreryvnogo-sovershenstvovaniya/
39,"Илон Маск: Tesla, SpaceX и дорога в будущее",Эшли Вэнс,4.5,"['Биографии и мемуары', 'Истории успеха', 'Лидерство', 'Биографии бизнесменов', 'Интервью', 'Технологии будущего']",480,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/11835578-eshli-vens-ilon-mask-tesla-spacex-i-doroga-v-buduschee.jpg,https://www.litres.ru/eshli-vens/ilon-mask-tesla-spacex-i-doroga-v-buduschee/
40,45 татуировок менеджера. Правила российского руководителя,Максим Батырев,4.7,"['Лидерство', 'Менеджмент и кадры', 'Деловая карьера', 'Организация рабочего процесса', 'Теория менеджмента', 'Эффективное руководство']",230,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/6187749--.jpg,https://www.litres.ru/maksim-batyrev/45-tatuirovok-menedzhera-pravila-rossiyskogo-rukovoditelya/
41,"Как говорить, чтобы вас слушали",Майк Клейтон,4.0,"['Ораторское искусство / риторика', 'Как достичь цели']",220,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/11186935-mayk-kleyton-kak-govorit-chtoby-vas-slushali-11186935.jpg,https://www.litres.ru/mayk-kleyton/kak-govorit-chtoby-vas-slushali-11186935/
42,Обязанности владельца компании,Александр Александрович Высоцкий,4.2,"['Корпоративная культура', 'Личная эффективность', 'Малый и средний бизнес', 'Автоматизация бизнес-процессов', 'Анализ бизнеса']",210,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/34284930-aleksandr-vysockiy-obyazannosti-vladelca-kompanii.jpg,https://www.litres.ru/aleksandr-vysockiy/obyazannosti-vladelca-kompanii/
43,Малый Бизнес. Большая игра,Александр Александрович Высоцкий,4.3,"['Бизнес-процессы', 'Организационный менеджмент', 'Управление бизнесом', 'Автоматизация бизнес-процессов']",240,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/34284926-aleksandr-vysockiy-malyy-biznes-bolshaya-igra.jpg,https://www.litres.ru/aleksandr-vysockiy/malyy-biznes-bolshaya-igra/
44,"Нанопривычки. Маленькие шаги, которые приведут к большим переменам",Би Джей Фогг,4.3,"['Зарубежная психология', 'Личная эффективность', 'Мотивация', 'Саморазвитие / личностный рост', 'Борьба со стрессом', 'Как достичь цели', 'Похудение', 'Работа над собой', 'Самосовершенствование']",380,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/57424317-bi-fogg-nanoprivychki-malenkie-shagi-kotorye-privedut-k-bolshim-peremenam.jpg,https://www.litres.ru/bi-fogg/nanoprivychki-malenkie-shagi-kotorye-privedut-k-bolshim-peremenam/
45,7 шагов к стабильной самооценке,Борис Михайлович Литвак,4.6,"['Личная эффективность', 'Психологические тренинги', 'Саморазвитие / личностный рост', 'Как достичь успеха', 'Повышение самооценки', 'Принятие решений', 'Работа над собой', 'Решение проблем', 'Самопознание', 'Самосовершенствование', 'Уверенность в себе']",260,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/23982146-boris-grigorevich-litvak-naydi-tochku-opory-pereverni-svoy-mir.jpg,https://www.litres.ru/boris-grigorevich-litvak/naydi-tochku-opory-pereverni-svoy-mir/
46,Путь джедая,Максим Дорофеев,4.5,"['Личная эффективность', 'Саморазвитие / личностный рост', 'Как достичь цели', 'Лайфхаки', 'Организация рабочего процесса', 'Прокрастинация', 'Работа над собой', 'Самосовершенствование', 'Тренировка мышления']",350,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/48007494-maksim-dorofeev-put-dzhedaya.jpg,https://www.litres.ru/maksim-dorofeev/put-dzhedaya/
47,Расширить сознание легально,Владислав Гайдукевич,4.8,"['Личная эффективность', 'Саморазвитие / личностный рост', 'Социальная философия', 'Возрастные кризисы', 'Поиски смысла жизни', 'Просто о сложном', 'Развитие интеллекта', 'Самиздат', 'Самореализация']",31,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/42351562-vladislav-gaydukevich-18508746-rasshirit-soznanie-legalno.jpg,https://www.litres.ru/vladislav-gaydukevich-18508746/rasshirit-soznanie-legalno/
48,"НЕ НОЙ. Только тот, кто перестал сетовать на судьбу, может стать богатым",Джен Синсеро,4.3,"['Личная эффективность', 'Личные финансы', 'Мотивация', 'Саморазвитие / личностный рост', 'Богатство', 'Как достичь успеха', 'Привлечение денег', 'Работа над собой', 'Скрытые возможности', 'Финансовое благополучие']",200,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/40277846-dzhen-sinsero-ne-noy-tolko-tot-kto-perestal-setovat-na-sudbu-mozhet-stat-b.jpg,https://www.litres.ru/dzhen-sinsero/ne-noy-tolko-tot-kto-perestal-setovat-na-sudbu-mozhet-stat-b/
49,Риторика. Искусство публичного выступления,Ирина Лешутина,3.4,"['Ораторское искусство / риторика', 'Переговоры', 'Социальная психология', 'Деловое общение', 'Искусство общения', 'Культура и этика делового общения', 'Культура речи', 'Психология общения', 'Публичные выступления']",210,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/11130228-irina-leshutina-ritorika-iskusstvo-publichnogo-vystupleniya-11130228.jpg,https://www.litres.ru/irina-leshutina/ritorika-iskusstvo-publichnogo-vystupleniya-11130228/
50,Входы и выходы: 15 мастер-классов от профессионалов трейдинга,Александр Элдер,3.9,"['Зарубежная деловая литература', 'Трейдинг', 'Финансовые инструменты', 'Ценные бумаги / инвестиции', 'Биржевая торговля']",530,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/20058317-aleksandr-elder-vhody-i-vyhody-15-master-klassov-ot-professionalov-treydinga.jpg,https://www.litres.ru/aleksandr-elder/vhody-i-vyhody-15-master-klassov-ot-professionalov-treydinga/
51,Хочешь выжить? Инвестируй! 65 шагов от нуля до профи,Григорий Баршевский,4.8,"['Ценные бумаги / инвестиции', 'Инвестиции и инвестирование', 'Инвестиционная деятельность', 'Инвестиционные фонды', 'Управление инвестициями']",540,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/48434736-grigoriy-barshevskiy-hochesh-vyzhit-investiruy.jpg,https://www.litres.ru/grigoriy-barshevskiy/hochesh-vyzhit-investiruy/
52,Время инвестировать! Руководство по эффективному управлению капиталом,Владимир Савенок,4.8,"['Личные финансы', 'Ценные бумаги / инвестиции', 'Капиталовложения', 'Финансовые вложения', 'Финансовый рынок', 'Ценные бумаги', 'Частные инвестиции']",290,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/49896074-vladimir-savenok-vremya-investirovat-rukovodstvo-po-effektivnomu-upravleni.jpg,https://www.litres.ru/vladimir-savenok/vremya-investirovat-rukovodstvo-po-effektivnomu-upravleni/
53,"#Ссы, но делай. Счастье, блин, заждалось!",Ника Набокова,4.6,"['Личная эффективность', 'Мотивация', 'Саморазвитие / личностный рост', 'В поисках счастья', 'Как достичь цели', 'Преодоление проблем', 'Работа над собой']",330,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/63110236-nabokova-nika-ssy-no-delay-schaste-blin-zazhdalos.jpg,https://www.litres.ru/nabokova-nika/ssy-no-delay-schaste-blin-zazhdalos/
54,Эссенциализм,Грег МакКеон,4.4,"['Личная эффективность', 'Саморазвитие / личностный рост', 'Тайм-менеджмент', 'Концентрация внимания', 'Работа над собой']",250,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/8653861-greg-makkeon-essencializm.jpg,https://www.litres.ru/greg-makkeon/essencializm/
55,Запуск! Быстрый старт для вашего бизнеса,Джефф Уокер,4.3,"['Зарубежная деловая литература', 'Интернет-бизнес', 'Интернет-маркетинг', 'Просто о бизнесе', 'Стартапы и создание бизнеса', 'Интернет-торговля', 'Мировой опыт', 'Привлечение покупателей', 'Эффективное продвижение']",260,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/11104320-dzheff-uoker-zapusk-bystryy-start-dlya-vashego-biznesa.jpg,https://www.litres.ru/dzheff-uoker/zapusk-bystryy-start-dlya-vashego-biznesa/
